"","V1","V2"
"64199",33.5249945643518,-86.7915115098047
"64202",33.4425640918182,-86.7911235904545
"64208",36.1571697297964,-86.7882135261602
"64230",34.7138349983333,-86.7851200008333
"64231",33.5872753444949,-86.7849931051641
"64239",36.0357376880625,-86.7840814061875
"64240",33.5630084525877,-86.7842666655263
"64242",36.2488768245745,-86.7844360093617
"64246",36.2269634015739,-86.7822017706684
"64262",33.3922701325709,-86.7795117878583
"64267",36.2346878152503,-86.7793315244184
"64271",36.1702821572321,-86.7777788174206
"64281",40.7557699336667,-86.77505434
"64292",33.4281566429025,-86.7736232186229
"64296",36.2047634053297,-86.773623606978
"64300",33.3946849354097,-86.7732018934067
"64301",36.1746297593286,-86.7724462251
"64304",33.5281219053571,-86.7715406525
"64331",36.1186771175641,-86.7655234914102
"64356",33.1462130672011,-86.7572154908719
"64537",36.1089579437361,-86.7175104639444
"64583",36.3303282849475,-86.7105134222369
"64660",36.0860959867816,-86.6921234190086
"64697",33.6402231758023,-86.6844103800581
"64725",36.4737680452384,-86.6760325387802
"64955",33.5432619486826,-86.6089348134805
"65055",41.8931004205451,-86.5861791100839
"65064",39.1758924467934,-86.5843952324722
"65068",36.6443070444315,-86.5848043701921
"65070",34.7014826351946,-86.5846169889588
"65072",41.690690835,-86.5843554175
"65090",39.1513491635495,-86.5805129602061
"65092",39.1429846265107,-86.5786025036814
"65095",35.9878565608016,-86.5773131101119
"65172",36.693932821883,-86.5603924512979
"65266",30.6492379301515,-86.5353271980303
"65277",36.6037078726352,-86.5325986899708
"65353",36.9329851885058,-86.5110963871322
"65386",38.8717237124054,-86.5027835927482
"65387",36.5636796788462,-86.5031333973077
"65393",42.0730220546667,-86.5023693366667
"65399",41.7066313473077,-86.5010250003846
"65400",35.9881411145861,-86.5020490849619
"65403",35.4822118242017,-86.5006478145842
"65409",30.717860835,-86.500895
"65410",36.9326276610638,-86.5007436399304
"65434",36.9336280517508,-86.4958366993922
"65453",40.0269233679594,-86.4904194467102
"65454",35.481901465,-86.489014470172
"65501",36.3805513162829,-86.478298853703
"65514",40.0347497635767,-86.4760361614127
"65526",40.0281076025739,-86.4759979971135
"65540",33.5766303204702,-86.4708641729625
"65548",36.816205,-86.469325
"65549",36.976639668,-86.469411498
"65635",30.3909417793333,-86.4489380418889
"65638",35.5923140441472,-86.4484601485284
"65707",42.0893329076675,-86.4325142511276
"65717",36.0488705844544,-86.4313581043259
"65829",32.1994008655449,-86.402623205
"65886",35.7993410166033,-86.3910687503116
"65887",39.9778873130693,-86.3916526455941
"65891",35.8183244221348,-86.3903224051124
"65899",40.7615844526207,-86.388555384
"65900",39.6863847216667,-86.3906566666667
"65914",35.7972411062792,-86.3850181610612
"66023",39.6939921621764,-86.3612033402605
"66025",39.9311555550481,-86.3614005591266
"66035",42.1777651522692,-86.359362632
"66051",39.696265247422,-86.3549385126175
"66067",39.7350687859765,-86.35196163
"66070",39.7246799053,-86.3511512897
"66072",32.262108737828,-86.3519114832243
"66074",39.9455298360839,-86.3513036129021
"66076",39.6986158080867,-86.3514837592869
"66077",39.7407393917606,-86.3517676900211
"66080",38.2257497225,-86.35150638625
"66081",41.96137611,-86.350934920625
"66082",35.8325361978916,-86.350050681747
"66084",32.3573207654319,-86.3510854428239
"66088",39.695419647169,-86.3481647330999
"66097",39.7119069903606,-86.3479565264333
"66100",39.6831547777038,-86.3460747922669
"66113",41.3601411110778,-86.3431301467889
"66122",39.7182965326784,-86.340137826747
"66153",41.3422578065746,-86.3197513202925
"66158",35.7218108102571,-86.3195458985315
"66164",33.5998112411685,-86.3158231535054
"66200",39.7490103336111,-86.3058704417222
"66228",39.6718754626389,-86.3003297461111
"66230",39.8833463883333,-86.3006697229167
"66234",42.185138335,-86.30047167
"66235",39.7445094310323,-86.2989586566552
"66236",39.7545633690757,-86.2994958939082
"66238",36.1750300393736,-86.2991151113607
"66239",39.6827832046763,-86.2988264138794
"66241",41.7298300699013,-86.2982845011184
"66284",39.7483409460911,-86.2894171855667
"66314",39.712020999835,-86.2808368792192
"66332",39.7000762670141,-86.2772110257669
"66336",36.1835610665,-86.2763361818
"66345",39.7060445418599,-86.2745778375537
"66369",41.458365,-86.268736665
"66370",39.718369014746,-86.2680314245394
"66374",33.5644644330159,-86.2683232500794
"66378",39.7130796061458,-86.267908478125
"66386",39.7624219299905,-86.2667680071401
"66387",41.328646334,-86.267225166
"66388",41.6932151391667,-86.2673355541667
"66393",39.7234477184524,-86.2671450808333
"66397",41.335898335,-86.2668389344445
"66400",41.6114277133333,-86.266924275
"66405",32.408865555,-86.2660705566667
"66420",41.6266293829864,-86.2615568382579
"66425",39.903869944184,-86.2631788566335
"66440",39.8932897669243,-86.2579762043914
"66537",39.9051133087857,-86.2397572065357
"66592",39.8678696062091,-86.2298834596989
"66599",39.7473241268713,-86.2271785679717
"66638",39.9218506204627,-86.2207303315078
"66662",32.506355933625,-86.214529214125
"66664",39.6132404175,-86.2153275
"66678",32.3646645666841,-86.214090892873
"66679",39.823164165,-86.21381
"66680",34.2794804146868,-86.2142460095797
"66702",43.2050284130778,-86.2064395647974
"66762",39.740917908457,-86.1933517992452
"66770",39.6782425794975,-86.1920935052267
"66778",39.6926862967725,-86.1888775308995
"66780",36.758686401353,-86.1887709473549
"66792",36.7663502864842,-86.1860773568545
"66811",37.04186645875,-86.18236729
"66819",36.7789587221702,-86.1811753108277
"66821",36.7745040058661,-86.1810590910545
"66822",39.6977464259124,-86.1805190642864
"66825",35.550447334,-86.179541667
"66865",39.7226641847945,-86.1700183920548
"66879",39.7632352009785,-86.1651153605494
"66896",39.7859357401573,-86.162487306188
"66956",32.3644625504785,-86.150231899065
"67058",42.7824565321014,-86.125676968529
"67108",39.6354366559524,-86.1200744352381
"67113",39.7499108887665,-86.1172822340821
"67144",40.4741535292553,-86.108629690552
"67177",39.5953876626253,-86.1011898251176
"67221",42.8094889012656,-86.0894995375938
"67246",39.6676833347368,-86.0832220329825
"67247",42.7593238160126,-86.0827851769011
"67249",42.7788927538333,-86.0820074061667
"67264",39.6175974078409,-86.0775897910078
"67286",42.7473513221141,-86.073311360933
"67300",35.4821040410538,-86.0697853737032
"67307",39.6135141607654,-86.0667416461851
"67317",39.6082801522982,-86.0654947791412
"67340",39.9134634923351,-86.0623249656023
"67357",39.8989743528495,-86.0554803708602
"67369",36.1666786111111,-86.0535492928472
"67370",39.5741699175,-86.053709086
"67374",32.0249216629229,-86.0544166841322
"67379",39.9075776544444,-86.0520193988889
"67395",39.7606133020757,-86.0478359920516
"67396",41.6640745987037,-86.0484496618519
"67398",39.7665778020645,-86.0478766561581
"67401",39.8899824975,-86.048010835
"67403",39.8100276123996,-86.0471461968318
"67407",39.5668632114286,-86.0471295242857
"67418",39.5499428268307,-86.0440835322701
"67424",39.7641622603793,-86.04376565187
"67444",39.924152096605,-86.0414801580984
"67462",41.6676066305624,-86.0373612186991
"67474",39.7725622451429,-86.0324484107857
"67497",39.9290859510606,-86.0287844043182
"67500",39.8039252241478,-86.0286298691599
"67503",39.7289394433333,-86.0289619466667
"67507",39.7436781348529,-86.0287188108994
"67508",39.7566242767493,-86.0280674162543
"67521",41.6671421501768,-86.023016103468
"67527",39.9339422570909,-86.0246635821944
"67532",39.7682416486022,-86.0238270918856
"67600",41.7315193801316,-86.0032506606184
"67622",39.9686265684386,-85.997675611394
"67694",39.8609733253333,-85.9770597647857
"67755",39.3075578647436,-85.9595226972161
"67759",41.7278396703095,-85.9565939260833
"67763",43.0571783323333,-85.9563083051667
"67767",32.4048457495,-85.956020832
"67769",39.22849583,-85.9554425
"67771",39.19800658615,-85.9563743969
"67773",36.178389063125,-85.9560024490625
"67774",39.3612223841071,-85.9545077958929
"67775",39.2669590365932,-85.9563588360346
"67776",39.2760298542857,-85.9559183821008
"67777",39.93802167,-85.95625333
"67825",41.6566187435395,-85.9447479776974
"67842",41.6903367303613,-85.9393062491453
"67910",41.6823666634343,-85.9229467969318
"67990",37.308929165,-85.899340835
"67991",32.899956665,-85.899585
"67993",39.8313141059804,-85.8982994232353
"67994",42.2148197555333,-85.8987928985667
"67996",41.6197107473684,-85.8983849289079
"68001",37.3491131275,-85.8977035425
"68002",38.9563375552447,-85.8987482180517
"68119",38.9793507144379,-85.8726515345352
"68140",39.9280793787862,-85.8667746633693
"68147",38.9370909769231,-85.8644388621154
"68149",36.5134141134751,-85.8651484361733
"68150",38.9738778249061,-85.8656543183528
"68155",38.9459758586329,-85.8651783221514
"68158",42.1998748539423,-85.8639970848077
"68185",38.9580517436945,-85.8579587179057
"68187",33.6024537621366,-85.8576969604441
"68191",38.9502766358967,-85.8570672738789
"68207",38.9433448108093,-85.8565689260659
"68227",41.5886693886667,-85.851144168
"68323",33.5987618061269,-85.8323466246829
"68350",31.3202443629733,-85.8274314550878
"68353",35.2331457080296,-85.8269526912286
"68430",39.5886304887268,-85.811000098588
"68463",38.7256138921854,-85.801296131175
"68475",38.7316213725946,-85.8000249563108
"68480",33.6232486647632,-85.798801251796
"68544",38.2290936180065,-85.7858014057924
"68567",38.6194675,-85.781645
"68573",42.9692056225,-85.77896229375
"68574",38.1308168477874,-85.7797176341701
"68589",33.6105934167793,-85.7758766530995
"68684",42.8758253274439,-85.7632259572182
"68687",43.0155198573261,-85.7614064762048
"68756",38.3161874882155,-85.7496341352694
"68759",42.8792656604062,-85.7488706234734
"68776",38.27402301875,-85.7451366304167
"68788",38.2067024853773,-85.7430647426322
"68791",40.03719457835,-85.7442378354115
"68825",42.9101542868636,-85.7339470256364
"68850",38.2559314361766,-85.7283783515483
"68853",43.0093624775824,-85.7268612653709
"68913",42.8684341105408,-85.7116309075222
"68928",42.8594400712097,-85.7093824894355
"68929",33.6382872169103,-85.709705843718
"68986",30.1887012836,-85.7011606664
"68989",38.0674732732143,-85.7005703571429
"68999",40.539155773619,-85.7006495051905
"69011",42.8229331941667,-85.6976645154167
"69013",42.9395061240868,-85.6978856267397
"69014",38.1555393967877,-85.6990799587304
"69017",38.0026762675,-85.6982173264583
"69020",37.9825737092118,-85.6989250083939
"69046",43.0354966440144,-85.6929836936448
"69092",37.9803240149105,-85.6888278349328
"69107",42.8686965749745,-85.6849123689342
"69169",42.8383145493631,-85.6752592521838
"69178",42.8766380443095,-85.6759578032989
"69227",42.866715507029,-85.6677427907806
"69252",38.19847213375,-85.66208208375
"69264",42.9030412465,-85.66045478625
"69265",41.93854366025,-85.65915254525
"69275",38.1550503960526,-85.6577030344737
"69276",36.87728333,-85.66021333
"69340",44.721003699196,-85.6493279622506
"69410",40.48638889172,-85.637431029575
"69441",42.3027024110925,-85.6291017197847
"69476",42.3094682243712,-85.6205064732838
"69523",40.4869122997917,-85.6049304203935
"69611",42.2132038511216,-85.5833346387657
"69658",38.3172673538092,-85.5722873674117
"69677",42.8889430830357,-85.5684397974038
"69701",40.5570102417745,-85.5645252365091
"69719",40.3553883086376,-85.5581384173545
"69724",40.2804306636,-85.5589091984
"69726",40.2165297701437,-85.5582043229598
"69734",42.2222400573333,-85.5572903883333
"69804",42.2480841546739,-85.5445867225725
"69824",33.6498000234072,-85.5408884863208
"69838",34.7709344961859,-85.5384603539423
"69860",42.8664723490219,-85.5301891355868
"69872",33.6561322412987,-85.5287953847855
"69906",38.2726379823707,-85.5179329037338
"69928",30.7579698894706,-85.5161040414706
"69933",39.0327455380357,-85.5148429260028
"69940",43.6884477587684,-85.5140003574297
"69954",43.5762911393439,-85.5091229520243
"69958",33.6487120395513,-85.5089583333333
"69961",35.0053440526017,-85.5093017151599
"69962",38.2922289202031,-85.5091828625156
"69963",43.6427754453977,-85.5084801867045
"69965",38.2739117835934,-85.5088422605869
"69974",43.8831032351429,-85.5073212937143
"69977",38.2724112303463,-85.5050060463531
"69980",43.6341853196345,-85.5051055706725
"70025",39.3557279592472,-85.4943585257386
"70026",36.1438876584172,-85.4957256717773
"70047",43.5787527741151,-85.4900919834729
"70118",43.4251382472426,-85.4707170944485
"70193",38.382411312697,-85.4481057127313
"70212",38.3780498759645,-85.4442443290874
"70231",40.7187587880745,-85.436417856646
"70260",31.2408000595143,-85.4288518573357
"70264",40.1561079101696,-85.4281638114309
"70267",40.1615696008824,-85.4287745936765
"70270",41.8108510297756,-85.4277748119872
"70320",39.8527342971717,-85.4115623858333
"70365",42.280069984766,-85.3971146532482
"70394",35.00745190125,-85.3884750971429
"70418",42.2818185179455,-85.3843545457461
"70428",30.7496849676744,-85.381309728343
"70451",38.4072500346379,-85.3766109027931
"70463",35.0168934728243,-85.3747824631441
"70466",40.4538819599545,-85.3731216138182
"70501",30.753369783583,-85.3675800749189
"70643",39.3173134445,-85.3264008888333
"70688",36.40283397,-85.3152310323611
"70690",39.8511737502679,-85.31380837625
"70693",35.0151913208676,-85.3143273899559
"70694",43.1058625452381,-85.31424892
"70695",39.2080025026316,-85.3135323271053
"70711",35.0402708693834,-85.3072770613281
"70749",39.8532893136631,-85.2962089698396
"70751",35.0318024421267,-85.2971058432073
"70785",32.7207242995298,-85.286458953875
"70806",32.7302784523214,-85.2790718742857
"70808",39.8518477059778,-85.2777982240966
"70815",38.2072126789179,-85.2613612294303
"70975",40.7356446941667,-85.2190211382576
"71053",40.7345971581418,-85.1984895772297
"71068",34.9692048430469,-85.1938047855078
"71070",40.7226089134524,-85.1937000304762
"71072",40.7438855894583,-85.1930636307917
"71074",40.7282986047879,-85.1922932035826
"71077",35.2268919719091,-85.1931643946364
"71081",41.042698055,-85.1924300008333
"71083",40.7166557641667,-85.1928078122917
"71099",35.0305023424359,-85.1879420948575
"71108",30.727543171988,-85.1879287780644
"71129",35.0354915809348,-85.1830990740217
"71142",41.0093914893986,-85.1797856241419
"71195",40.7466649611111,-85.1712308428472
"71242",40.9655729103057,-85.1624257047736
"71248",42.3244150025,-85.16114167
"71251",40.7663142606667,-85.1612425165
"71253",41.1282482560051,-85.1610207221313
"71254",40.7499858599769,-85.1614236662616
"71255",34.938975,-85.160769165
"71258",39.8376499359783,-85.1615651773043
"71259",35.0425750357692,-85.1605252144231
"71462",41.3711536155983,-85.1145194366832
"71478",41.0645490360668,-85.1083561873063
"71490",41.3623467463609,-85.1058237030668
"71509",34.8920469298874,-85.1000787268093
"71525",41.3601113302922,-85.0955055833225
"71536",41.0589323398401,-85.0936916755435
"71669",40.743634165,-85.0575025
"71670",41.521152743166,-85.0593506145105
"71683",35.10091291375,-85.05531979375
"71693",41.4352711120833,-85.054264871875
"71700",33.0067419676374,-85.0529264208721
"71711",41.0718605851437,-85.0505857233908
"71717",41.5234176172867,-85.0502567179531
"71734",41.5228396250684,-85.0436750191907
"71741",41.5064750055833,-85.04118783925
"71795",33.7200690076896,-85.0306838492278
"71823",35.9819439347574,-85.0230616045781
"71871",41.935354669977,-85.013218537023
"71881",41.1204073357134,-85.0116326739862
"71912",41.9556938784979,-85.0037089315149
"71913",41.9401125536905,-85.0037725714652
"71958",41.9518703356536,-84.9971371290383
"71977",34.795441235148,-84.994279494852
"71992",41.9911617876903,-84.9935612169049
"72053",34.6548046265714,-84.9817396191905
"72073",41.9888134631099,-84.9783399428865
"72141",40.4481567696429,-84.9662297289286
"72146",34.7734010360714,-84.9647396649286
"72148",32.4436559340909,-84.9654134818074
"72151",34.7886373807609,-84.9647670729891
"72154",42.122464395,-84.9656156818182
"72156",33.03145929375,-84.9636093962245
"72157",43.68328167,-84.964503335
"72200",33.0327895588066,-84.9552507196429
"72212",35.152028894,-84.9507320735238
"72240",40.8314794110311,-84.946040968928
"72262",32.5550212721296,-84.9421809039983
"72296",40.8578252510774,-84.93638011133
"72328",34.4033625869828,-84.9285674348607
"72367",32.381209445,-84.9198611116667
"72378",32.3738916741228,-84.9193298966667
"72384",39.8712721388889,-84.9177219069445
"72386",34.4332577495,-84.9186769155
"72390",34.7708875545833,-84.9181688165278
"72391",33.130381563125,-84.91830968625
"72392",34.5119187491667,-84.9174705575
"72393",33.0905050027778,-84.9180402772222
"72395",33.1132945015,-84.9173693345
"72463",33.7238294975338,-84.9016418802854
"72517",32.5178050880142,-84.8872468595187
"72573",39.0832606271274,-84.8751274366827
"72716",34.3204904395,-84.8445967996429
"72721",33.8664916335,-84.8447230395
"72727",32.5302171668617,-84.8437301641064
"72728",37.7500218431275,-84.8440332437157
"72731",32.53862333,-84.84381333
"72800",34.282708351118,-84.8226399531263
"72858",34.2730303936962,-84.8088050921737
"73000",39.2495842439526,-84.7733977750593
"73040",34.191163126322,-84.7645135898983
"73051",39.823208905936,-84.7615913037808
"73073",39.8277011855833,-84.7584599482979
"73081",33.7294924107768,-84.7573584258804
"73085",43.5718319148053,-84.757261873981
"73086",33.8917289103623,-84.7564566637681
"73142",34.1201428647447,-84.7465767563817
"73298",39.0633832036815,-84.7027683820568
"73504",33.761900897348,-84.6534140944486
"73517",33.806942881875,-84.6515503820833
"73519",42.675425978434,-84.6521475963396
"73520",38.989279189494,-84.650984
"73523",38.8654751527659,-84.6506312335529
"73524",42.2581472592857,-84.6506309528571
"73548",39.0022153549058,-84.6446092980866
"73563",42.6900671864784,-84.6409108784776
"73585",42.6979798367619,-84.6398617620595
"73612",33.7711466935535,-84.634040641246
"73630",42.6967472815474,-84.6336601272554
"73672",39.6381953379428,-84.6275601009736
"73673",42.7005972548507,-84.6275644106236
"73700",42.6884033084965,-84.6238132030522
"73720",33.5353555616431,-84.6222174830424
"73721",38.9206868661001,-84.6229155725593
"73724",37.0703116675,-84.6225638741667
"73731",33.780989404807,-84.6222397793133
"73735",38.8594694373504,-84.6219687914316
"73745",42.6997437222883,-84.6179061423774
"73769",33.7131713046532,-84.6159449583176
"73770",42.7089081796742,-84.6155047422807
"73818",33.7076575565477,-84.6088334594601
"73841",34.0469807164286,-84.6062441678571
"73866",38.99369507,-84.604685765
"73868",38.8307475,-84.605651665
"73870",39.1856481775,-84.6055847795909
"73873",33.7766800177974,-84.6054955642275
"73874",33.5443919667,-84.60485034925
"73876",39.6431752033884,-84.6050080028496
"73877",33.9075678576667,-84.604497549
"73881",33.85240667,-84.6048775
"73906",34.0060210890234,-84.6018867574637
"73913",33.7181334154928,-84.601201406139
"73918",33.5296517554869,-84.5997119283837
"73925",33.7395729384393,-84.5991474322344
"73932",33.7110490212831,-84.5982763220031
"73936",39.0308584430585,-84.5977181549667
"73974",42.6982655845,-84.5954529185
"73975",38.84300875,-84.5949241675
"73976",33.5350744907016,-84.594490134537
"73977",39.0359572664137,-84.5941285875893
"73978",38.498646669,-84.593499168
"73983",37.0423155596154,-84.5934463330769
"73987",40.8625461387778,-84.5939419426667
"73990",33.7706023035829,-84.5938784781933
"73996",39.489024165,-84.5908275
"74012",37.0363049975,-84.5901741675
"74022",33.7265673307393,-84.5913477886495
"74026",33.7131646564847,-84.5892706584221
"74036",33.5589826532143,-84.5888900715714
"74037",35.909412919,-84.588382332
"74041",33.7546313333333,-84.5888372796667
"74043",41.46903138925,-84.58889002825
"74046",30.558842457598,-84.5885203349661
"74047",39.0330443018991,-84.5884792969699
"74048",33.8566039158224,-84.5887951118092
"74050",39.2355186276471,-84.5885761745098
"74066",40.8889491666667,-84.5872016683333
"74071",37.01633,-84.588008335
"74072",33.4384089797222,-84.588190065
"74074",33.53970889,-84.5853494466667
"74081",40.879722284,-84.5849373125556
"74082",33.7406712839583,-84.585768923125
"74084",38.5791022233333,-84.584735555
"74085",33.7438017173798,-84.5848644055659
"74087",33.7581467433175,-84.5838404629259
"74090",38.4926932703704,-84.5838617888889
"74091",30.5830051681851,-84.5842127791591
"74095",39.2219423081429,-84.5838136139524
"74096",33.821078335,-84.584831665
"74098",30.5470294444444,-84.5846244433333
"74099",33.7215614638407,-84.5841882611417
"74100",34.0457937972222,-84.5850462961111
"74101",39.41768941075,-84.5845600625833
"74102",39.50147764,-84.58321861
"74104",38.60270667,-84.583598335
"74105",34.1133989656667,-84.5850323223333
"74108",35.48403826925,-84.5842137852083
"74109",33.7296569950795,-84.584085928169
"74110",41.09097972,-84.5838719466667
"74112",38.58665,-84.582125835
"74113",30.5598692960827,-84.5832139710298
"74114",39.035815707,-84.58320853975
"74115",34.214709585,-84.5830775
"74117",30.5511529757143,-84.582834882381
"74118",33.7626935694062,-84.5828623045849
"74119",33.7252292358333,-84.5828155722348
"74124",33.727952329014,-84.5825795005657
"74127",39.0274516655556,-84.5826201844444
"74129",34.0116053277667,-84.5823109299548
"74130",41.28631,-84.58284667
"74132",40.883685,-84.583346665
"74133",41.21896361,-84.5819113883333
"74134",33.737214165,-84.582593335
"74135",41.460985103125,-84.581590936875
"74139",37.0561217869281,-84.5817858885055
"74140",33.7466679375,-84.5809825860897
"74141",37.8957701657895,-84.5814781026316
"74142",33.716086665,-84.58216833
"74143",38.4889767773333,-84.5806395573333
"74144",37.8884906138281,-84.5814410218672
"74145",30.578497915,-84.581222915
"74146",33.9871791675,-84.5802799975
"74147",41.4550305553333,-84.579926113
"74148",33.9531402272727,-84.5807840140909
"74155",33.7402785638154,-84.5791419680824
"74156",38.539049585,-84.5807891675
"74158",37.0310564583333,-84.5801385391667
"74163",33.8198138883333,-84.5771497216667
"74177",33.7748740249643,-84.5763529460357
"74187",34.0325784675074,-84.5742553253427
"74189",33.7320471710833,-84.5753807395223
"74191",33.8330161666667,-84.5756206953333
"74192",39.0507948336667,-84.5755314168333
"74195",43.7603147233333,-84.57573861
"74196",38.003363335,-84.574615
"74197",37.0383573843056,-84.5740935475139
"74199",33.5428103761274,-84.5756063978922
"74200",35.4584821124458,-84.5757694858359
"74204",37.44506,-84.5756783211105
"74206",40.5464033325,-84.5730520825
"74212",39.4966366665,-84.573337
"74217",33.6913299314815,-84.5725134571759
"74221",33.722035788377,-84.5738322109117
"74224",38.47075048625,-84.5725235433333
"74228",39.0448042580952,-84.5723292048413
"74230",33.7394815679059,-84.5725384823825
"74234",39.43215833,-84.57249667
"74251",33.7570747526617,-84.569370378294
"74252",33.7429333777083,-84.5694221564583
"74253",33.7317834271984,-84.5685438784011
"74254",41.4693158325,-84.569425625
"74259",38.190132001,-84.567699669
"74262",34.0055121465081,-84.5690457513563
"74263",33.8217098227273,-84.5692277777273
"74266",33.7688763133571,-84.5673685713056
"74270",33.721294656031,-84.5680066986151
"74272",38.045426665,-84.568026665
"74296",33.7413533867952,-84.5639826221082
"74311",33.5432002253169,-84.5606768524608
"74314",43.017071774459,-84.5595716147885
"74319",43.0115150724041,-84.5610537023402
"74327",38.2766593849531,-84.5580179261757
"74361",33.7700731121948,-84.5541931206105
"74410",33.98698164375,-84.5495701865278
"74411",33.5533788400873,-84.549897482873
"74413",33.7537063149157,-84.5492927804217
"74421",39.1071358000897,-84.5493453983986
"74425",39.3703748683671,-84.5494488118019
"74426",38.2490086331944,-84.5488340744444
"74432",34.15686583,-84.54845389
"74436",42.6634934745876,-84.5484155304805
"74437",37.9790711361905,-84.5492285919048
"74439",33.6009776346684,-84.5495045352551
"74471",39.4222206480636,-84.5444553270426
"74475",39.1423268479167,-84.54484588875
"74486",33.5724519505682,-84.5425518015246
"74511",39.1144471672744,-84.5413141676128
"74548",41.47460333,-84.535564165
"74551",39.439582965067,-84.5360200243304
"74552",39.1459023632778,-84.5362471822685
"74556",35.332673055,-84.5364806925
"74557",33.342622167,-84.535632167
"74558",33.5660707135856,-84.535241879268
"74559",33.7637473450746,-84.5373822223433
"74560",38.2222208065625,-84.5358640904687
"74565",33.6102691491366,-84.5354639269936
"74567",33.6239210803067,-84.5355968143977
"74568",39.1384985135714,-84.535285595
"74572",39.391609165,-84.534585835
"74573",39.4327396282487,-84.5352343054021
"74577",41.30527583,-84.535656665
"74578",38.211928166,-84.5334622043333
"74580",33.6197006277235,-84.5346546350279
"74581",33.8746642461309,-84.5349633503571
"74585",39.839937915,-84.5330004175
"74587",42.8275132616964,-84.5320408294643
"74595",39.1309152946528,-84.5318344338889
"74599",33.7642973704726,-84.5314439296331
"74600",33.974313125625,-84.531819998125
"74601",37.9847359716667,-84.5317930566667
"74603",33.9434859725,-84.5317789583333
"74607",39.452671665,-84.5317258316667
"74610",42.7503059875273,-84.5313291202364
"74613",34.0753670903507,-84.5307041861019
"74626",33.6184140201482,-84.5291222219536
"74629",39.4343928237317,-84.5265261540156
"74664",42.7595293401298,-84.5216479285091
"74693",33.9479748531067,-84.5200359424785
"74697",39.1626116221795,-84.5173600975
"74749",39.0767964431218,-84.51034663484
"74767",39.164829020235,-84.5063013323455
"74803",39.1749421849294,-84.5010387482711
"74832",33.8188122785368,-84.4957989116842
"74834",33.6599165128818,-84.4958326207925
"74844",33.9146689072874,-84.4946647390489
"74845",39.3308155493421,-84.494922267
"74849",33.6382922274598,-84.4949406279181
"74851",41.4893633325,-84.4943075025
"74855",33.777510335,-84.494018253
"74857",33.7544723962614,-84.495242659696
"74860",33.8061320862457,-84.4945907186988
"74874",39.1785974342306,-84.490981813805
"74897",33.828539485148,-84.4869998008543
"74902",33.7953688507709,-84.4866607065202
"74909",33.8480330042057,-84.4850942113949
"74912",42.6384833325,-84.4839085425
"74914",33.8417599328232,-84.4856631132518
"74915",39.17051354,-84.48516395875
"74916",39.3049479160417,-84.48347684125
"74917",34.25452667,-84.4836644466667
"74949",42.6466097730303,-84.4780284343939
"74957",39.3180505761088,-84.4786624969838
"74960",33.8041335124802,-84.4788434259821
"74965",33.8651406315127,-84.4766103838019
"74969",39.2102479120833,-84.4762495625833
"74970",39.3261160480199,-84.4763270323421
"74972",38.0413001241986,-84.4758665864938
"74977",33.621693,-84.475552336
"74978",33.9053943725,-84.47556979125
"74980",33.8840689808738,-84.4754376038899
"74982",43.1846080585556,-84.4756914063333
"74997",39.3128666484953,-84.4705645892972
"75008",39.3212097744742,-84.4703021827722
"75023",34.2457293424802,-84.4683509508135
"75025",33.8862452572939,-84.4685533282357
"75027",39.2605766659108,-84.4682989887706
"75028",33.92339981875,-84.46890606875
"75030",39.203901876875,-84.468675469375
"75033",39.2537992872835,-84.4679648270439
"75049",33.6270646972629,-84.4662120416634
"75056",40.222951931379,-84.4647594555258
"75059",33.8053955496347,-84.464155526237
"75061",39.2911204809848,-84.4646093696212
"75063",39.2102042445455,-84.4644084072727
"75070",39.23310417,-84.462905
"75075",33.8774442491024,-84.4632330041089
"75076",33.631704791137,-84.4628222413031
"75077",39.2591537007914,-84.462373483038
"75078",33.6270638471544,-84.4627934984812
"75079",39.2557159465278,-84.4623500863568
"75080",33.887719304389,-84.4627748369057
"75081",40.2267298485132,-84.4626321988148
"75082",33.803652683255,-84.4617449595638
"75084",39.3087720363415,-84.4604596017073
"75088",33.9811122738636,-84.4623523870455
"75090",39.2853448517424,-84.4619072466667
"75091",39.3161915642105,-84.4617639986842
"75110",42.2681640292157,-84.4585843923941
"75176",38.0425166683333,-84.446138055
"75178",39.3040054703035,-84.4453235390129
"75205",33.4834275393561,-84.4419718085859
"75247",33.8092029316392,-84.4372540131252
"75273",39.1629949283333,-84.4296825205311
"75300",33.6931018787307,-84.4207137543427
"75320",39.2891727124431,-84.4172304819596
"75331",33.6526029681383,-84.4157450253948
"75360",39.1660069719728,-84.4083402619728
"75363",33.965386593,-84.4089622715
"75367",39.8494233316667,-84.407835835
"75368",39.1719105923864,-84.4082518441667
"75377",39.2849841687907,-84.408041479553
"75379",39.2913912650442,-84.4081140652652
"75381",33.6138088346814,-84.4063529430392
"75439",33.623326163422,-84.3972885468277
"75455",33.6182251395978,-84.3934902015586
"75472",33.7971274205357,-84.391131785
"75478",40.3803663753198,-84.3887076010569
"75499",33.7501964257892,-84.3840942228668
"75524",33.9111044549044,-84.3805894615147
"75546",40.3843568600308,-84.3768851674422
"75563",39.3541658911932,-84.3746667923864
"75597",33.7596112072774,-84.3677091615321
"75598",39.37284291625,-84.3678606225
"75610",33.9567698516218,-84.3674582496571
"75611",40.2620325234483,-84.3656246962931
"75613",33.6482702569231,-84.3673714754487
